552.00		552
882109.00	773
882884.00	775
883673.00	789
884477.00	804
885250.00	773
886027.00	777
886816.00	789
887599.00	783
888362.00	763
889135.00	773
889914.00	779
890683.00	769
891446.00	763
892221.00	775
893025.00	804
893814.00	789
894593.00	779
895376.00	783
896157.00	781
896912.00	755
897671.00	759
898440.00	769
899219.00	779
899982.00	763
900755.00	773
901542.00	787
902346.00	804
903115.00	769
903906.00	791
904697.00	791
905470.00	773
906210.00	740
906934.00	724
907641.00	707
908342.00	701
909031.00	689
909697.00	666
910365.00	668
911042.00	677
911725.00	683
912422.00	697
913127.00	705
913839.00	712
914555.00	716
915271.00	716
916003.00	732
916758.00	755
917519.00	761
918249.00	730
918975.00	726
919705.00	730
920464.00	759
921202.00	738
921940.00	738
922678.00	738
923430.00	752
924156.00	726
924876.00	720
925606.00	730
926338.00	732
927080.00	742
927824.00	744
928576.00	752
929306.00	730
930050.00	744
930778.00	728
931492.00	714
932222.00	730
932962.00	740
933714.00	752
934464.00	750
935216.00	752
935997.00	781
936803.00	806
937570.00	767
938351.00	781
939126.00	775
939872.00	746
940620.00	748
941362.00	742
942102.00	740
942846.00	744
943592.00	746
944353.00	761
945105.00	752
945880.00	775
946671.00	791
947477.00	806
948250.00	773
949027.00	777
949810.00	783
950571.00	761
951323.00	752
952069.00	746
952822.00	753
953564.00	742
954312.00	748
955058.00	746
955808.00	750
956556.00	748
957306.00	750
958065.00	759
958848.00	783
959605.00	757
960376.00	771
961149.00	773
961924.00	775
962681.00	757
963444.00	763
964201.00	757
964962.00	761
965717.00	755
966508.00	791
967318.00	810
968089.00	771
968893.00	804
969727.00	834
970562.00	835
971355.00	793
972173.00	818
972993.00	820
973778.00	785
974559.00	781
975357.00	798
976161.00	804
976926.00	765
977693.00	767
978458.00	765
979210.00	752
979958.00	748
980700.00	742
981446.00	746
982182.00	736
982910.00	728
983619.00	709
984324.00	705
985031.00	707
985745.00	714
986444.00	699
987149.00	705
987865.00	716
988575.00	710
989303.00	728
990047.00	744
990802.00	755
991561.00	759
992340.00	779
993086.00	746
993836.00	750
994589.00	753
995362.00	773
996115.00	753
996853.00	738
997581.00	728
998336.00	755
999093.00	757
999870.00	777
1000688.00	818
1001475.00	787
1002246.00	771
1003023.00	777
1003796.00	773
1004538.00	742
1005282.00	744
1006020.00	738
1006787.00	767
1007542.00	755
1008309.00	767
1009080.00	771
1009863.00	783
1010609.00	746
1011355.00	746
1012097.00	742
1012852.00	755
1013598.00	746
1014357.00	759
1015114.00	757
1015860.00	746
1016596.00	736
1017324.00	728
1018064.00	740
1018794.00	730
1019524.00	730
1020254.00	730
1020963.00	709
1021666.00	703
1022357.00	691
1023034.00	677
1023700.00	666
1024344.00	644
1024980.00	636
1025614.00	634
1026258.00	644
1026894.00	636
1027536.00	642
1028184.00	648
1028834.00	650
1029482.00	648
1030138.00	656
1030792.00	654
1031452.00	660
1032104.00	652
1032773.00	669
1033454.00	681
1034147.00	693
1034850.00	703
1035580.00	730
1036300.00	720
1037046.00	746
1037782.00	736
1038539.00	757
1039265.00	726
1039981.00	716
1040684.00	703
1041412.00	728
1042136.00	724
1042852.00	716
1043582.00	730
1044339.00	757
1045079.00	740
1045821.00	742
1046569.00	748
1047299.00	730
1048031.00	732
1048745.00	714
1049469.00	724
1050176.00	707
1050869.00	693
1051562.00	693
1052257.00	695
1052958.00	701
1053653.00	695
1054356.00	703
1055066.00	710
1055776.00	710
1056481.00	705
1057203.00	722
1057913.00	710
1058623.00	710
1059324.00	701
1060034.00	710
1060733.00	699
1061432.00	699
1062103.00	671
1062755.00	652
1063403.00	648
1064063.00	660
1064746.00	683
1065419.00	673
1066114.00	695
1066840.00	726
1067554.00	714
1068263.00	709
1068977.00	714
1069713.00	736
1070431.00	718
1071145.00	714
1071857.00	712
1072587.00	730
1073325.00	738
1074049.00	724
1074773.00	724
1075491.00	718
1076217.00	726
1076935.00	718
1077653.00	718
1078369.00	716
1079091.00	722
1079811.00	720
1080523.00	712
1081247.00	724
1081975.00	728
1082701.00	726
1083423.00	722
1084157.00	734
1084877.00	720
1085601.00	724
1086315.00	714
1087061.00	746
1087791.00	730
1088537.00	746
1089283.00	746
1090042.00	759
1090774.00	732
1091510.00	736
1092252.00	742
1092976.00	724
1093704.00	728
1094428.00	724
1095174.00	746
1095900.00	726
1096644.00	744
1097392.00	748
1098163.00	771
1098916.00	753
1099673.00	757
1100436.00	763
1101172.00	736
1101916.00	744
1102654.00	738
1103396.00	742
1104138.00	742
1104893.00	755
1105662.00	769
1106415.00	753
1107161.00	746
1107895.00	734
1108635.00	740
1109379.00	744
1110107.00	728
1110843.00	736
1111575.00	732
1112325.00	750
1113049.00	724
1113767.00	718
1114497.00	730
1115192.00	695
1115891.00	699
1116588.00	697
1117300.00	712
1118001.00	701
1118713.00	712
1119443.00	730
1120191.00	748
1120960.00	769
1121725.00	765
1122490.00	765
1123259.00	769
1123985.00	726
1124697.00	712
1125378.00	681
1126040.00	662
1126688.00	648
1127313.00	625
1127922.00	609
1128519.00	597
1129110.00	591
1129694.00	584
1130264.00	570
1130926.00	662
1131584.00	658
1132240.00	656
1132888.00	648
1133513.00	625
1134141.00	628
1134777.00	636
1135421.00	644
1136065.00	644
1136723.00	658
1137394.00	671
1138067.00	673
1138736.00	669
1139402.00	666
1140054.00	652
1140700.00	646
1141334.00	634
1141951.00	617
1142554.00	603
1143141.00	587
1143732.00	591
1144370.00	638
1145088.00	718
1145830.00	742
