"Time" "IBI"
"5228" 3696583 660
"5229" 3697229 646
"5230" 3697881 652
"5231" 3698552 671
"5232" 3699216 664
"5233" 3699850 634
"5234" 3700467 617
"5235" 3701082 615
"5236" 3701701 619
"5237" 3702333 632
"5238" 3702954 621
"5239" 3703565 611
"5240" 3704192 627
"5241" 3704832 640
"5242" 3705462 630
"5243" 3706094 632
"5244" 3706744 650
"5245" 3707410 666
"5246" 3708074 664
"5247" 3708726 652
"5248" 3709382 656
"5249" 3710055 673
"5250" 3710738 683
"5251" 3711406 668
"5252" 3712058 652
"5253" 3712724 666
"5254" 3713390 666
"5255" 3714040 650
"5256" 3714696 656
"5257" 3715369 673
"5258" 3716042 673
"5259" 3716702 660
"5260" 3717364 662
"5261" 3718047 683
"5262" 3718730 683
"5263" 3719407 677
"5264" 3720065 658
"5265" 3720734 669
"5266" 3721425 691
"5267" 3722110 685
"5268" 3722778 668
"5269" 3723436 658
"5270" 3724115 679
"5271" 3724816 701
"5272" 3725513 697
"5273" 3726188 675
"5274" 3726863 675
"5275" 3727560 697
"5276" 3728259 699
"5277" 3728948 689
"5278" 3729623 675
"5279" 3730314 691
"5280" 3731005 691
"5281" 3731673 668
"5282" 3732325 652
"5283" 3732993 668
"5284" 3733672 679
"5285" 3734345 673
"5286" 3735009 664
"5287" 3735712 703
"5288" 3736419 707
"5289" 3737110 691
"5290" 3737795 685
"5291" 3738504 709
"5292" 3739209 705
"5293" 3739892 683
"5294" 3740571 679
"5295" 3741278 707
"5296" 3741981 703
"5297" 3742654 673
"5298" 3743323 669
"5299" 3744024 701
"5300" 3744729 705
"5301" 3745414 685
"5302" 3746105 691
"5303" 3746815 710
"5304" 3747510 695
"5305" 3748185 675
"5306" 3748849 664
"5307" 3749538 689
"5308" 3750219 681
"5309" 3750892 673
"5310" 3751561 669
"5311" 3752256 695
"5312" 3752965 709
"5313" 3753652 687
"5314" 3754339 687
"5315" 3755044 705
"5316" 3755760 716
"5317" 3756459 699
"5318" 3757134 675
"5319" 3757811 677
"5320" 3758510 699
"5321" 3759201 691
"5322" 3759872 671
"5323" 3760553 681
"5324" 3761269 716
"5325" 3761974 705
"5326" 3762655 681
"5327" 3763340 685
"5328" 3764060 720
"5329" 3764770 710
"5330" 3765457 687
"5331" 3766144 687
"5332" 3766858 714
"5333" 3767563 705
"5334" 3768252 689
"5335" 3768945 693
"5336" 3769654 709
"5337" 3770359 705
"5338" 3771032 673
"5339" 3771715 683
"5340" 3772422 707
"5341" 3773123 701
"5342" 3773804 681
"5343" 3774493 689
"5344" 3775217 724
"5345" 3775933 716
"5346" 3776620 687
"5347" 3777309 689
"5348" 3778018 709
"5349" 3778715 697
"5350" 3779390 675
"5351" 3780069 679
"5352" 3780768 699
"5353" 3781457 689
"5354" 3782121 664
"5355" 3782798 677
"5356" 3783495 697
"5357" 3784186 691
"5358" 3784857 671
"5359" 3785534 677
"5360" 3786229 695
"5361" 3786920 691
"5362" 3787591 671
"5363" 3788274 683
"5364" 3788977 703
"5365" 3789676 699
"5366" 3790351 675
"5367" 3791038 687
"5368" 3791737 699
"5369" 3792428 691
"5370" 3793097 669
"5371" 3793772 675
"5372" 3794461 689
"5373" 3795144 683
"5374" 3795810 666
"5375" 3796483 673
"5376" 3797180 697
"5377" 3797871 691
"5378" 3798542 671
"5379" 3799215 673
"5380" 3799916 701
"5381" 3800611 695
"5382" 3801286 675
"5383" 3801963 677
"5384" 3802658 695
"5385" 3803347 689
"5386" 3804016 669
"5387" 3804693 677
"5388" 3805390 697
"5389" 3806077 687
"5390" 3806741 664
"5391" 3807412 671
"5392" 3808103 691
"5393" 3808784 681
"5394" 3809438 654
"5395" 3810102 664
"5396" 3810775 673
"5397" 3811441 666
"5398" 3812079 638
"5399" 3812696 617
"5400" 3813313 617
"5401" 3813938 625
"5402" 3814570 632
"5403" 3815187 617
"5404" 3815802 615
"5405" 3816429 627
"5406" 3817081 652
"5407" 3817762 681
"5408" 3818459 697
"5409" 3819148 689
"5410" 3819858 710
"5411" 3820590 732
"5412" 3821324 734
"5413" 3822042 718
"5414" 3822727 685
"5415" 3823420 693
"5416" 3824136 716
"5417" 3824843 707
"5418" 3825520 677
"5419" 3826207 687
"5420" 3826925 718
"5421" 3827659 734
"5422" 3828383 724
"5423" 3829115 732
"5424" 3829874 759
"5425" 3830622 748
"5426" 3831340 718
"5427" 3832074 734
"5428" 3832826 752
"5429" 3833558 732
"5430" 3834261 703
"5431" 3834981 720
"5432" 3835703 722
"5433" 3836402 699
"5434" 3837097 695
"5435" 3837804 707
"5436" 3838503 699
"5437" 3839178 675
"5438" 3839877 699
"5439" 3840578 701
"5440" 3841267 689
"5441" 3841962 695
"5442" 3842676 714
"5443" 3843383 707
"5444" 3844070 687
"5445" 3844765 695
"5446" 3845475 710
"5447" 3846178 703
"5448" 3846855 677
"5449" 3847546 691
"5450" 3848247 701
"5451" 3848942 695
"5452" 3849623 681
"5453" 3850316 693
"5454" 3851011 695
"5455" 3851684 673
"5456" 3852367 683
"5457" 3853054 687
"5458" 3853741 687
"5459" 3854407 666
"5460" 3855098 691
"5461" 3855789 691
"5462" 3856474 685
"5463" 3857155 681
"5464" 3857860 705
"5465" 3858553 693
"5466" 3859228 675
"5467" 3859909 681
"5468" 3860610 701
"5469" 3861297 687
"5470" 3861957 660
"5471" 3862626 669
"5472" 3863313 687
"5473" 3863994 681
"5474" 3864656 662
"5475" 3865329 673
"5476" 3866020 691
"5477" 3866713 693
"5478" 3867388 675
"5479" 3868077 689
"5480" 3868780 703
"5481" 3869473 693
"5482" 3870152 679
"5483" 3870849 697
"5484" 3871550 701
"5485" 3872233 683
"5486" 3872910 677
"5487" 3873611 701
"5488" 3874312 701
"5489" 3874991 679
"5490" 3875672 681
"5491" 3876369 697
"5492" 3877064 695
"5493" 3877737 673
"5494" 3878426 689
"5495" 3879121 695
"5496" 3879796 675
"5497" 3880467 671
"5498" 3881162 695
"5499" 3881847 685
"5500" 3882509 662
"5501" 3883182 673
"5502" 3883867 685
"5503" 3884546 679
"5504" 3885206 660
"5505" 3885868 662
"5506" 3886549 681
"5507" 3887226 677
"5508" 3887886 660
"5509" 3888555 669
"5510" 3889256 701
"5511" 3889957 701
"5512" 3890640 683
"5513" 3891329 689
"5514" 3892038 709
"5515" 3892733 695
"5516" 3893408 675
"5517" 3894099 691
"5518" 3894794 695
"5519" 3895479 685
"5520" 3896150 671
"5521" 3896833 683
"5522" 3897524 691
"5523" 3898197 673
"5524" 3898868 671
"5525" 3899563 695
"5526" 3900256 693
"5527" 3900929 673
"5528" 3901608 679
"5529" 3902311 703
"5530" 3903006 695
"5531" 3903679 673
"5532" 3904362 683
"5533" 3905053 691
"5534" 3905734 681
"5535" 3906394 660
"5536" 3907073 679
"5537" 3907766 693
"5538" 3908449 683
"5539" 3909124 675
"5540" 3909813 689
"5541" 3910518 705
"5542" 3911205 687
"5543" 3911874 669
"5544" 3912559 685
"5545" 3913252 693
"5546" 3913937 685
"5547" 3914618 681
"5548" 3915323 705
"5549" 3916035 712
"5550" 3916722 687
"5551" 3917401 679
"5552" 3918100 699
"5553" 3918793 693
"5554" 3919462 669
"5555" 3920133 671
"5556" 3920822 689
"5557" 3921505 683
"5558" 3922171 666
"5559" 3922856 685
"5560" 3923551 695
"5561" 3924230 679
"5562" 3924909 679
"5563" 3925618 709
"5564" 3926321 703
"5565" 3927002 681
"5566" 3927685 683
"5567" 3928384 699
"5568" 3929073 689
"5569" 3929742 669
"5570" 3930421 679
"5571" 3931100 679
"5572" 3931758 658
"5573" 3932406 648
"5574" 3933068 662
"5575" 3933739 671
"5576" 3934403 664
"5577" 3935045 642
"5578" 3935714 669
"5579" 3936397 683
"5580" 3937078 681
"5581" 3937746 668
"5582" 3938435 689
"5583" 3939149 714
"5584" 3939852 703
"5585" 3940537 685
"5586" 3941232 695
"5587" 3941942 710
"5588" 3942635 693
"5589" 3943304 669
"5590" 3943983 679
"5591" 3944674 691
"5592" 3945349 675
"5593" 3946013 664
"5594" 3946698 685
"5595" 3947377 679
"5596" 3948037 660
"5597" 3948689 652
"5598" 3949349 660
"5599" 3950007 658
"5600" 3950649 642
"5601" 3951260 611
"5602" 3951892 632
"5603" 3952517 625
"5604" 3953132 615
"5605" 3953733 601
"5606" 3954328 595
"5607" 3954912 584
"5608" 3955496 584
"5609" 3956089 593
"5610" 3956708 619
"5611" 3957338 630
"5612" 3957955 617
"5613" 3958583 628
"5614" 3959235 652
"5615" 3959908 673
"5616" 3960595 687
"5617" 3961266 671
"5618" 3961935 669
"5619" 3962626 691
"5620" 3963342 716
"5621" 3964052 710
"5622" 3964733 681
"5623" 3965422 689
"5624" 3966142 720
"5625" 3966864 722
"5626" 3967565 701
"5627" 3968254 689
"5628" 3968980 726
"5629" 3969710 730
"5630" 3970409 699
"5631" 3971114 705
"5632" 3971860 746
"5633" 3972596 736
"5634" 3973299 703
"5635" 3974006 707
"5636" 3974740 734
"5637" 3975454 714
"5638" 3976137 683
"5639" 3976828 691
"5640" 3977533 705
"5641" 3978226 693
"5642" 3978895 669
"5643" 3979582 687
"5644" 3980281 699
"5645" 3980972 691
"5646" 3981657 685
"5647" 3982377 720
"5648" 3983113 736
"5649" 3983831 718
"5650" 3984538 707
"5651" 3985276 738
"5652" 3986008 732
"5653" 3986703 695
"5654" 3987396 693
"5655" 3988093 697
"5656" 3988782 689
"5657" 3989444 662
"5658" 3990127 683
"5659" 3990810 683
"5660" 3991483 673
"5661" 3992149 666
"5662" 3992828 679
"5663" 3993505 677
"5664" 3994169 664
"5665" 3994838 669
"5666" 3995533 695
"5667" 3996238 705
"5668" 3996923 685
"5669" 3997618 695
"5670" 3998328 710
"5671" 3999025 697
"5672" 3999704 679
"5673" 4000397 693
"5674" 4001100 703
"5675" 4001795 695
"5676" 4002466 671
"5677" 4003153 687
"5678" 4003862 709
"5679" 4004582 720
"5680" 4005285 703
"5681" 4005974 689
"5682" 4006679 705
"5683" 4007397 718
"5684" 4008094 697
"5685" 4008767 673
"5686" 4009452 685
"5687" 4010172 720
"5688" 4010904 732
"5689" 4011603 699
"5690" 4012292 689
"5691" 4013010 718
"5692" 4013730 720
"5693" 4014425 695
"5694" 4015108 683
"5695" 4015818 710
"5696" 4016536 718
"5697" 4017235 699
"5698" 4017916 681
"5699" 4018619 703
"5700" 4019345 726
"5701" 4020055 710
"5702" 4020738 683
"5703" 4021439 701
"5704" 4022149 710
"5705" 4022848 699
"5706" 4023529 681
"5707" 4024232 703
"5708" 4024966 734
"5709" 4025692 726
"5710" 4026389 697
"5711" 4027107 718
"5712" 4027849 742
"5713" 4028579 730
"5714" 4029278 699
"5715" 4029988 710
"5716" 4030722 734
"5717" 4031452 730
"5718" 4032143 691
"5719" 4032842 699
"5720" 4033562 720
"5721" 4034276 714
"5722" 4034963 687
"5723" 4035654 691
"5724" 4036355 701
"5725" 4037054 699
"5726" 4037733 679
"5727" 4038397 664
"5728" 4039059 662
"5729" 4039727 668
"5730" 4040389 662
"5731" 4041060 671
"5732" 4041763 703
"5733" 4042462 699
"5734" 4043128 666
"5735" 4043776 648
"5736" 4044412 636
"5737" 4045066 654
"5738" 4045730 664
"5739" 4046382 652
"5740" 4047048 666
"5741" 4047741 693
"5742" 4048440 699
"5743" 4049127 687
"5744" 4049822 695
"5745" 4050560 738
"5746" 4051298 738
"5747" 4052008 710
"5748" 4052717 709
"5749" 4053443 726
"5750" 4054155 712
"5751" 4054842 687
"5752" 4055539 697
"5753" 4056249 710
"5754" 4056948 699
"5755" 4057629 681
"5756" 4058339 710
"5757" 4059055 716
"5758" 4059748 693
"5759" 4060439 691
"5760" 4061155 716
"5761" 4061860 705
"5762" 4062539 679
"5763" 4063228 689
"5764" 4063925 697
"5765" 4064618 693
"5766" 4065270 652
"5767" 4065912 642
"5768" 4066556 644
"5769" 4067210 654
"5770" 4067854 644
"5771" 4068475 621
"5772" 4069096 621
"5773" 4069693 597
"5774" 4070284 591
"5775" 4070877 593
"5776" 4071470 593
"5777" 4072071 601
"5778" 4072666 595
"5779" 4073257 591
"5780" 4073850 593
"5781" 4074457 607
"5782" 4075084 627
"5783" 4075718 634
"5784" 4076348 630
"5785" 4076986 638
"5786" 4077636 650
"5787" 4078300 664
"5788" 4079042 742
"5789" 4079860 818
"5790" 4080674 814
"5791" 4081470 796
"5792" 4082249 779
"5793" 4083004 755
"5794" 4083720 716
"5795" 4084413 693
"5796" 4085069 656
"5797" 4085723 654
"5798" 4086394 671
"5799" 4087083 689
"5800" 4087770 687
"5801" 4088428 658
"5802" 4089111 683
"5803" 4089773 662
"5804" 4090460 687
"5805" 4091198 738
"5806" 4091992 794
"5807" 4092771 779
"5808" 4093538 767
"5809" 4094319 781
"5810" 4095108 789
"5811" 4095850 742
"5812" 4096566 716
"5813" 4097243 677
"5814" 4097905 662
"5815" 4098545 640
"5816" 4099173 628
"5817" 4099790 617
"5818" 4100393 603
"5819" 4100990 597
"5820" 4101581 591
"5821" 4102178 597
"5822" 4102775 597
"5823" 4103374 599
"5824" 4103979 605
"5825" 4104580 601
"5826" 4105185 605
"5827" 4105804 619
"5828" 4106472 668
"5829" 4107163 691
"5830" 4107860 697
"5831" 4108561 701
"5832" 4109250 689
"5833" 4109863 613
"5834" 4110548 685
"5835" 4111192 644
"5836" 4111819 627
"5837" 4112430 611
"5838" 4113027 597
"5839" 4113618 591
"5840" 4114203 585
"5841" 4114796 593
"5842" 4115407 611
"5843" 4116028 621
"5844" 4116655 627
"5845" 4117264 609
"5846" 4117891 627
"5847" 4118537 646
"5848" 4119240 703
"5849" 4120046 806
"5850" 4121005 959
"5851" 4121794 789
"5852" 4122571 777
"5853" 4123303 732
"5854" 4124023 720
"5855" 4124712 689
"5856" 4125395 683
"5857" 4126057 662
"5858" 4126734 677
"5859" 4127446 712
"5860" 4128155 709
"5861" 4128856 701
"5862" 4129549 693
"5863" 4130265 716
"5864" 4130987 722
"5865" 4131701 714
"5866" 4132382 681
"5867" 4133063 681
"5868" 4133754 691
"5869" 4134441 687
"5870" 4135105 664
"5871" 4135802 697
"5872" 4136518 716
"5873" 4137252 734
"5874" 4137972 720
"5875" 4138714 742
"5876" 4139464 750
"5877" 4140225 761
"5878" 4140969 744
"5879" 4141711 742
"5880" 4142447 736
"5881" 4143150 703
"5882" 4143857 707
"5883" 4144564 707
"5884" 4145263 699
"5885" 4145931 668
"5886" 4146616 685
"5887" 4147297 681
"5888" 4147970 673
"5889" 4148630 660
"5890" 4149319 689
"5891" 4150014 695
"5892" 4150695 681
"5893" 4151378 683
"5894" 4152083 705
"5895" 4152786 703
"5896" 4153471 685
"5897" 4154164 693
"5898" 4154865 701
"5899" 4155570 705
"5900" 4156245 675
"5901" 4156930 685
"5902" 4157609 679
"5903" 4158275 666
"5904" 4158944 669
"5905" 4159625 681
"5906" 4160312 687
"5907" 4160981 669
"5908" 4161672 691
"5909" 4162359 687
"5910" 4163034 675
"5911" 4163715 681
"5912" 4164404 689
"5913" 4165103 699
"5914" 4165782 679
"5915" 4166473 691
"5916" 4167154 681
"5917" 4167820 666
"5918" 4168488 668
"5919" 4169157 669
"5920" 4169834 677
"5921" 4170496 662
"5922" 4171177 681
"5923" 4171862 685
"5924" 4172528 666
"5925" 4173209 681
"5926" 4173896 687
"5927" 4174581 685
"5928" 4175252 671
"5929" 4175945 693
"5930" 4176626 681
"5931" 4177288 662
"5932" 4177959 671
"5933" 4178638 679
"5934" 4179315 677
"5935" 4179981 666
"5936" 4180674 693
"5937" 4181361 687
"5938" 4182038 677
"5939" 4182717 679
"5940" 4183408 691
"5941" 4184097 689
"5942" 4184765 668
"5943" 4185446 681
"5944" 4186121 675
"5945" 4186783 662
"5946" 4187451 668
"5947" 4188130 679
"5948" 4188815 685
"5949" 4189484 669
"5950" 4190171 687
"5951" 4190864 693
"5952" 4191551 687
"5953" 4192232 681
"5954" 4192935 703
"5955" 4193626 691
"5956" 4194297 671
"5957" 4194976 679
"5958" 4195649 673
"5959" 4196324 675
"5960" 4196982 658
"5961" 4197659 677
"5962" 4198336 677
"5963" 4198998 662
"5964" 4199679 681
"5965" 4200376 697
"5966" 4201077 701
"5967" 4201760 683
"5968" 4202467 707
"5969" 4203166 699
"5970" 4203845 679
"5971" 4204522 677
"5972" 4205213 691
"5973" 4205902 689
"5974" 4206568 666
"5975" 4207245 677
"5976" 4207924 679
"5977" 4208588 664
"5978" 4209257 669
"5979" 4209938 681
"5980" 4210627 689
"5981" 4211300 673
"5982" 4211995 695
"5983" 4212688 693
"5984" 4213365 677
"5985" 4214060 695
"5986" 4214753 693
"5987" 4215436 683
"5988" 4216121 685
"5989" 4216816 695
"5990" 4217509 693
"5991" 4218190 681
"5992" 4218891 701
"5993" 4219580 689
"5994" 4220251 671
"5995" 4220922 671
"5996" 4221605 683
"5997" 4222298 693
"5998" 4222975 677
"5999" 4223680 705
"6000" 4224381 701
"6001" 4225066 685
"6002" 4225759 693
"6003" 4226456 697
"6004" 4227151 695
"6005" 4227828 677
"6006" 4228513 685
"6007" 4229200 687
"6008" 4229864 664
"6009" 4230545 681
"6010" 4231224 679
"6011" 4231892 668
"6012" 4232563 671
"6013" 4233246 683
"6014" 4233945 699
"6015" 4234624 679
"6016" 4235329 705
"6017" 4236030 701
"6018" 4236721 691
"6019" 4237406 685
"6020" 4238101 695
"6021" 4238794 693
"6022" 4239460 666
"6023" 4240139 679
"6024" 4240812 673
"6025" 4241474 662
"6026" 4242136 662
"6027" 4242809 673
"6028" 4243486 677
"6029" 4244148 662
"6030" 4244831 683
"6031" 4245510 679
"6032" 4246181 671
"6033" 4246852 671
"6034" 4247537 685
"6035" 4248222 685
"6036" 4248888 666
"6037" 4249575 687
"6038" 4250260 685
"6039" 4250933 673
"6040" 4251612 679
"6041" 4252305 693
"6042" 4253000 695
"6043" 4253673 673
"6044" 4254362 689
"6045" 4255039 677
"6046" 4255703 664
"6047" 4256363 660
"6048" 4257040 677
"6049" 4257719 679
"6050" 4258377 658
"6051" 4259054 677
"6052" 4259739 685
"6053" 4260418 679
"6054" 4261099 681
"6055" 4261796 697
"6056" 4262497 701
"6057" 4263178 681
"6058" 4263873 695
"6059" 4264558 685
"6060" 4265227 669
"6061" 4265900 673
"6062" 4266587 687
"6063" 4267274 687
"6064" 4267936 662
"6065" 4268611 675
"6066" 4269280 669
"6067" 4269936 656
"6068" 4270604 668
"6069" 4271283 679
"6070" 4271972 689
"6071" 4272643 671
"6072" 4273334 691
"6073" 4274025 691
"6074" 4274704 679
"6075" 4275383 679
"6076" 4276070 687
"6077" 4276751 681
"6078" 4277409 658
"6079" 4278088 679
"6080" 4278773 685
"6081" 4279452 679
"6082" 4280118 666
"6083" 4280803 685
"6084" 4281490 687
"6085" 4282154 664
"6086" 4282835 681
"6087" 4283520 685
"6088" 4284191 671
"6089" 4284855 664
"6090" 4285532 677
"6091" 4286205 673
"6092" 4286855 650
"6093" 4287511 656
"6094" 4288182 671
"6095" 4288851 669
"6096" 4289503 652
"6097" 4290172 669
"6098" 4290845 673
"6099" 4291503 658
"6100" 4292161 658
"6101" 4292848 687
"6102" 4293527 679
"6103" 4294189 662
"6104" 4294837 648
"6105" 4295495 658
"6106" 4296149 654
"6107" 4296781 632
"6108" 4297408 627
"6109" 4298031 623
"6110" 4298665 634
"6111" 4299311 646
"6112" 4299945 634
"6113" 4300599 654
"6114" 4301274 675
"6115" 4301955 681
"6116" 4302630 675
"6117" 4303294 664
"6118" 4303971 677
"6119" 4304666 695
"6120" 4305355 689
"6121" 4306024 669
"6122" 4306697 673
"6123" 4307394 697
"6124" 4308081 687
"6125" 4308752 671
"6126" 4309429 677
"6127" 4310145 716
"6128" 4310863 718
"6129" 4311568 705
"6130" 4312273 705
"6131" 4313005 732
"6132" 4313731 726
"6133" 4314426 695
"6134" 4315115 689
"6135" 4315814 699
"6136" 4316509 695
"6137" 4317177 668
"6138" 4317876 699
"6139" 4318573 697
"6140" 4319266 693
"6141" 4319959 693
"6142" 4320687 728
"6143" 4321405 718
"6144" 4322104 699
"6145" 4322813 709
"6146" 4323549 736
"6147" 4324279 730
"6148" 4324991 712
"6149" 4325701 710
"6150" 4326419 718
"6151" 4327128 709
"6152" 4327807 679
"6153" 4328498 691
"6154" 4329197 699
"6155" 4329884 687
"6156" 4330569 685
"6157" 4331281 712
"6158" 4331991 710
"6159" 4332680 689
"6160" 4333361 681
"6161" 4334068 707
"6162" 4334765 697
"6163" 4335444 679
"6164" 4336121 677
"6165" 4336818 697
"6166" 4337527 709
"6167" 4338222 695
"6168" 4338911 689
"6169" 4339631 720
"6170" 4340340 709
"6171" 4341031 691
"6172" 4341728 697
"6173" 4342442 714
"6174" 4343158 716
"6175" 4343851 693
"6176" 4344567 716
"6177" 4345279 712
"6178" 4345974 695
"6179" 4346669 695
"6180" 4347372 703
"6181" 4348077 705
"6182" 4348764 687
"6183" 4349467 703
"6184" 4350176 709
"6185" 4350877 701
"6186" 4351558 681
"6187" 4352239 681
"6188" 4352953 714
"6189" 4353669 716
"6190" 4354368 699
"6191" 4355088 720
"6192" 4355806 718
"6193" 4356511 705
"6194" 4357204 693
"6195" 4357913 709
"6196" 4358616 703
"6197" 4359291 675
"6198" 4359976 685
"6199" 4360665 689
"6200" 4361350 685
"6201" 4362018 668
"6202" 4362701 683
"6203" 4363394 693
"6204" 4364081 687
"6205" 4364756 675
"6206" 4365463 707
"6207" 4366166 703
"6208" 4366851 685
"6209" 4367532 681
"6210" 4368231 699
"6211" 4368920 689
"6212" 4369584 664
"6213" 4370271 687
"6214" 4370954 683
"6215" 4371625 671
"6216" 4372304 679
"6217" 4373005 701
"6218" 4373704 699
"6219" 4374383 679
"6220" 4375076 693
"6221" 4375777 701
"6222" 4376464 687
"6223" 4377147 683
"6224" 4377846 699
"6225" 4378541 695
"6226" 4379220 679
"6227" 4379891 671
"6228" 4380580 689
"6229" 4381271 691
"6230" 4381939 668
"6231" 4382618 679
"6232" 4383311 693
"6233" 4384006 695
"6234" 4384679 673
"6235" 4385370 691
"6236" 4386061 691
"6237" 4386744 683
"6238" 4387410 666
"6239" 4388101 691
"6240" 4388784 683
"6241" 4389442 658
"6242" 4390098 656
"6243" 4390773 675
"6244" 4391441 668
"6245" 4392087 646
"6246" 4392737 650
"6247" 4393401 664
"6248" 4394065 664
"6249" 4394705 640
"6250" 4395363 658
"6251" 4396036 673
"6252" 4396707 671
"6253" 4397365 658
"6254" 4398046 681
"6255" 4398751 705
"6256" 4399450 699
"6257" 4400127 677
"6258" 4400795 668
"6259" 4401480 685
"6260" 4402159 679
"6261" 4402813 654
"6262" 4403494 681
"6263" 4404183 689
"6264" 4404870 687
"6265" 4405559 689
"6266" 4406268 709
"6267" 4406975 707
"6268" 4407654 679
"6269" 4408351 697
"6270" 4409028 677
"6271" 4409694 666
"6272" 4410348 654
"6273" 4410996 648
"6274" 4411624 628
"6275" 4412262 638
"6276" 4412902 640
"6277" 4413527 625
"6278" 4414144 617
"6279" 4414755 611
"6280" 4415395 640
"6281" 4416037 642
"6282" 4416658 621
"6283" 4417285 627
"6284" 4417910 625
"6285" 4418546 636
"6286" 4419180 634
"6287" 4419801 621
"6288" 4420439 638
"6289" 4421093 654
"6290" 4421739 646
"6291" 4422371 632
"6292" 4423013 642
"6293" 4423661 648
"6294" 4424315 654
"6295" 4424959 644
"6296" 4425593 634
"6297" 4426266 673
"6298" 4426961 695
"6299" 4427662 701
"6300" 4428337 675
"6301" 4429034 697
"6302" 4429752 718
"6303" 4430468 716
"6304" 4431147 679
"6305" 4431840 693
"6306" 4432537 697
"6307" 4433230 693
"6308" 4433896 666
"6309" 4434575 679
"6310" 4435258 683
"6311" 4435927 669
"6312" 4436591 664
"6313" 4437296 705
"6314" 4438018 722
"6315" 4438723 705
"6316" 4439433 710
"6317" 4440175 742
"6318" 4440917 742
"6319" 4441627 710
"6320" 4442359 732
"6321" 4443083 724
"6322" 4443797 714
"6323" 4444506 709
"6324" 4445236 730
"6325" 4445950 714
"6326" 4446635 685
"6327" 4447330 695
"6328" 4448017 687
"6329" 4448690 673
"6330" 4449348 658
"6331" 4450053 705
"6332" 4450767 714
"6333" 4451450 683
"6334" 4452149 699
"6335" 4452865 716
"6336" 4453574 709
"6337" 4454259 685
"6338" 4454966 707
"6339" 4455663 697
"6340" 4456331 668
"6341" 4456999 668
"6342" 4457698 699
"6343" 4458395 697
"6344" 4459066 671
"6345" 4459745 679
"6346" 4460454 709
"6347" 4461163 709
"6348" 4461848 685
"6349" 4462545 697
"6350" 4463254 709
"6351" 4463959 705
"6352" 4464644 685
"6353" 4465337 693
"6354" 4466049 712
"6355" 4466763 714
"6356" 4467475 712
"6357" 4468223 748
"6358" 4468984 761
"6359" 4469726 742
"6360" 4470446 720
"6361" 4471188 742
"6362" 4471920 732
"6363" 4472623 703
"6364" 4473318 695
"6365" 4474021 703
"6366" 4474724 703
"6367" 4475403 679
"6368" 4476113 710
"6369" 4476853 740
"6370" 4477605 752
"6371" 4478347 742
"6372" 4479106 759
"6373" 4479856 750
"6374" 4480582 726
"6375" 4481298 716
"6376" 4482016 718
"6377" 4482723 707
"6378" 4483404 681
"6379" 4484103 699
"6380" 4484802 699
"6381" 4485493 691
"6382" 4486182 689
"6383" 4486914 732
"6384" 4487644 730
"6385" 4488368 724
"6386" 4489090 722
"6387" 4489824 734
"6388" 4490548 724
"6389" 4491247 699
"6390" 4491948 701
"6391" 4492649 701
"6392" 4493332 683
"6393" 4493996 664
"6394" 4494677 681
"6395" 4495364 687
"6396" 4496049 685
"6397" 4496742 693
"6398" 4497478 736
"6399" 4498230 752
"6400" 4498956 726
"6401" 4499688 732
"6402" 4500455 767
"6403" 4501208 753
"6404" 4501926 718
"6405" 4502644 718
"6406" 4503368 724
"6407" 4504080 712
"6408" 4504761 681
"6409" 4505440 679
"6410" 4506135 695
"6411" 4506832 697
"6412" 4507509 677
"6413" 4508180 671
"6414" 4508898 718
"6415" 4509616 718
"6416" 4510317 701
"6417" 4511033 716
"6418" 4511771 738
"6419" 4512499 728
"6420" 4513200 701
"6421" 4513930 730
"6422" 4514658 728
"6423" 4515361 703
"6424" 4516064 703
"6425" 4516798 734
"6426" 4517540 742
"6427" 4518270 730
"6428" 4519039 769
"6429" 4519798 759
"6430" 4520540 742
"6431" 4521243 703
"6432" 4521959 716
"6433" 4522664 705
"6434" 4523349 685
"6435" 4524030 681
"6436" 4524746 716
"6437" 4525474 728
"6438" 4526188 714
"6439" 4526932 744
"6440" 4527676 744
"6441" 4528414 738
"6442" 4529152 738
"6443" 4529919 767
"6444" 4530667 748
"6445" 4531385 718
"6446" 4532105 720
"6447" 4532843 738
"6448" 4533569 726
"6449" 4534262 693
"6450" 4534963 701
"6451" 4535699 736
"6452" 4536431 732
"6453" 4537138 707
"6454" 4537825 687
"6455" 4538475 650
"6456" 4539123 648
"6457" 4539775 652
"6458" 4540443 668
"6459" 4541150 707
"6460" 4541862 712
"6461" 4542549 687
"6462" 4543256 707
"6463" 4544004 748
"6464" 4544763 759
"6465" 4545518 755
"6466" 4546260 742
"6467" 4547017 757
"6468" 4547767 750
"6469" 4548489 722
"6470" 4549176 687
"6471" 4549886 710
"6472" 4550593 707
"6473" 4551266 673
"6474" 4551943 677
"6475" 4552655 712
"6476" 4553364 709
"6477" 4554051 687
"6478" 4554730 679
"6479" 4555425 695
"6480" 4556110 685
"6481" 4556776 666
"6482" 4557412 636
"6483" 4558040 628
"6484" 4558692 652
"6485" 4559342 650
"6486" 4560010 668
"6487" 4560711 701
"6488" 4561455 744
"6489" 4562214 759
"6490" 4562960 746
"6491" 4563713 753
"6492" 4564478 765
"6493" 4565222 744
"6494" 4565934 712
"6495" 4566662 728
"6496" 4567408 746
"6497" 4568136 728
"6498" 4568833 697
